borrowrate,isborrowerhomeowner,investors,rating
0.1189,False,1,6.0
0.1824,True,1,4.0
0.2699,True,32,3.0
0.0809,False,231,7.0
0.15,True,210,4.07224258423391
0.2099,True,82,4.0
0.2155,False,100,3.0
0.208,True,18,3.0
0.2624,True,4,2.0
0.3415,False,34,2.0
0.1765,False,3,4.0
0.189,True,1,4.0
0.22,False,74,4.07224258423391
0.1349,True,1,5.0
0.287,False,26,3.0
0.176,False,1,4.0
0.162,False,132,5.0
0.13,True,111,4.07224258423391
0.1895,False,86,4.07224258423391
0.0629,False,1,7.0
0.14,True,249,4.07224258423391
0.2987,True,49,4.07224258423391
0.2599,False,4,3.0
0.285,True,10,2.0
0.0809,True,1,7.0
0.1329,False,109,6.0
0.2566,True,58,3.0
0.27,False,10,4.07224258423391
0.108,True,96,4.07224258423391
0.1815,False,7,4.07224258423391
0.0838,True,39,4.07224258423391
0.05,False,1,4.07224258423391
0.1449,False,16,5.0
0.2379,False,1,3.0
0.2575,True,210,3.0
0.0799,True,388,7.0
0.2699,False,27,2.0
0.1139,True,345,6.0
0.189,False,18,3.0
0.2124,False,11,5.0
0.3442,False,17,4.07224258423391
0.2566,False,115,3.0
0.1355,False,216,5.0
0.0825,True,120,7.0
0.2287,False,27,3.0
0.2999,True,47,1.0
0.2492,False,22,3.0
0.2359,False,1,3.0
0.17,True,13,4.07224258423391
0.2566,False,94,3.0
0.1474,False,1,5.0
0.15,False,65,4.07224258423391
0.2049,True,11,4.0
0.1899,True,78,4.0
0.1699,True,66,4.07224258423391
0.0869,True,315,7.0
0.0819,True,79,7.0
0.3177,True,53,1.0
0.23,False,37,4.07224258423391
0.17,False,108,4.07224258423391
0.3199,True,14,2.0
0.1274,False,133,5.0
0.1875,False,1,4.0
0.3199,True,27,2.0
0.3125,True,8,1.0
0.1274,False,1,5.0
0.26,True,2,4.07224258423391
0.3127,True,7,1.0
0.109,False,143,4.07224258423391
0.2969,False,74,2.0
0.0695,True,168,7.0
0.1364,True,45,6.0
0.2379,False,192,3.0
0.3134,True,1,1.0
0.15,True,145,4.07224258423391
0.2099,False,126,4.07224258423391
0.08,True,415,7.0
0.1744,True,137,4.07224258423391
0.173,True,23,4.0
0.173,True,23,4.0
0.1649,True,2,5.0
0.1395,False,217,4.07224258423391
0.2432,False,1,3.0
0.184,True,119,4.0
0.2552,False,31,3.0
0.287,False,13,3.0
0.35,False,2,4.07224258423391
0.1485,False,161,4.07224258423391
0.1044,True,420,4.07224258423391
0.1915,True,1,4.0
0.152,False,1,5.0
0.13,False,102,4.07224258423391
0.1915,True,1,4.0
0.35,True,116,1.0
0.085,True,140,4.07224258423391
0.072,True,191,7.0
0.184,False,1,4.0
0.1099,True,1,6.0
0.2121,True,13,4.0
0.3058,True,76,2.0
0.2499,False,47,3.0
0.092,False,76,6.0
0.1902,False,164,4.0
0.197,False,1,4.0
0.2375,True,601,4.07224258423391
0.195,False,44,4.07224258423391
0.1535,False,1,5.0
0.2759,False,112,3.0
0.1465,False,1,5.0
0.137,False,248,5.0
0.1875,False,1,4.0
0.2139,False,146,4.0
0.3199,True,37,2.0
0.2199,False,83,3.0
0.16,True,303,4.07224258423391
0.1239,False,1,6.0
0.1269,False,126,4.07224258423391
0.31,True,50,4.07224258423391
0.24,False,16,4.07224258423391
0.2398,False,60,4.0
0.1585,False,1,4.0
0.2,True,80,4.07224258423391
0.3177,True,55,1.0
0.0899,True,294,6.0
0.2049,True,3,4.0
0.105,True,529,7.0
0.2736,True,70,3.0
0.1219,True,371,6.0
0.2749,True,17,3.0
0.1219,False,242,6.0
0.343,False,20,2.0
0.2346,True,1,3.0
0.15,True,1,5.0
0.29,False,28,4.07224258423391
0.1945,False,105,4.07224258423391
0.294,False,58,3.0
0.2932,False,84,2.0
0.231,False,5,3.0
0.197,False,1,4.0
0.2759,False,78,3.0
0.1824,False,1,4.0
0.178,True,33,4.07224258423391
0.184,True,1,4.0
0.074,True,264,7.0
0.08,False,148,4.07224258423391
0.1239,False,1,6.0
0.1699,False,178,5.0
0.2786,True,42,2.0
0.1649,False,1,5.0
0.1975,False,80,3.0
0.197,True,1,4.0
0.287,False,25,3.0
0.182,False,5,4.07224258423391
0.3177,True,34,1.0
0.0825,True,43,4.07224258423391
0.0605,True,1,7.0
0.2859,True,49,2.0
0.2181,True,17,4.0
0.1615,True,382,4.07224258423391
0.2099,True,29,4.0
0.29,True,26,4.07224258423391
0.1199,True,1,6.0
0.23,True,15,4.07224258423391
0.1299,False,151,6.0
0.2969,True,46,2.0
0.208,True,27,3.0
0.0809,False,308,7.0
0.21,True,39,4.07224258423391
0.1963,False,100,4.07224258423391
0.05,True,71,4.07224258423391
0.0724,True,81,7.0
0.184,True,1,4.0
0.13,False,315,4.07224258423391
0.34,True,23,4.07224258423391
0.1299,False,1,6.0
0.1734,True,1,4.0
0.1414,False,32,5.0
0.087,False,226,4.07224258423391
0.274,False,203,3.0
0.2024,True,9,4.0
0.1914,True,169,4.0
0.1239,True,1,6.0
0.152,True,1,5.0
0.2179,True,172,4.0
0.29,False,41,4.07224258423391
0.2148,True,109,4.0
0.21,True,32,4.0
0.2712,False,50,2.0
0.24,False,23,4.07224258423391
0.18,True,487,4.07224258423391
0.1029,True,47,6.0
0.1153,False,182,6.0
0.1208,True,239,7.0
0.1685,True,2,4.0
0.3435,False,32,2.0
0.2635,False,106,3.0
0.0809,True,380,7.0
0.0869,False,150,7.0
0.1819,False,1,5.0
0.2958,False,42,2.0
0.275,False,113,3.0
0.285,False,4,2.0
0.19,False,299,4.07224258423391
0.2229,True,87,4.07224258423391
0.194,True,92,4.0
0.1615,False,90,4.07224258423391
0.1799,False,35,4.0
0.2895,True,39,4.07224258423391
0.2,True,105,4.07224258423391
0.29,True,127,4.07224258423391
0.2468,False,18,4.0
0.1153,True,324,6.0
0.05,True,84,4.07224258423391
0.1485,True,171,4.07224258423391
0.3177,True,84,1.0
0.1296,True,44,6.0
0.2049,True,25,4.0
0.144,True,1,5.0
0.1545,True,236,4.07224258423391
0.2468,False,59,4.0
0.194,True,1,4.0
0.1699,True,1,5.0
0.3177,True,57,1.0
0.2469,True,1,3.0
0.3073,True,2,2.0
0.1852,True,22,5.0
0.195,False,110,4.07224258423391
0.2287,False,14,3.0
0.29,False,27,4.07224258423391
0.1249,True,198,6.0
0.1644,False,159,4.07224258423391
0.3177,True,10,1.0
0.2075,False,113,3.0
0.08,True,189,7.0
0.3,True,86,4.07224258423391
0.2699,True,84,3.0
0.3134,False,1,1.0
0.1134,True,327,4.07224258423391
0.32,False,68,4.07224258423391
0.1585,False,2,5.0
0.3059,True,1,1.0
0.092,True,108,6.0
0.08,True,60,6.0
0.29,True,78,4.07224258423391
0.3415,False,84,2.0
0.287,False,165,3.0
0.1679,True,56,5.0
0.3177,False,56,1.0
0.2867,True,11,3.0
0.1396,True,223,6.0
0.144,True,101,4.07224258423391
0.184,False,1,4.0
0.195,False,36,4.07224258423391
0.24,False,115,4.07224258423391
0.1189,False,1,6.0
0.285,True,1,2.0
0.1679,False,1,5.0
0.14,True,81,4.07224258423391
0.077,False,191,4.07224258423391
0.2511,True,79,3.0
0.35,False,59,2.0
0.1768,True,70,5.0
0.17,True,167,4.07224258423391
0.2343,False,1,2.0
0.2625,True,75,3.0
0.1249,False,1,6.0
0.0849,True,147,7.0
0.219,True,385,4.0
0.1656,False,166,5.0
0.0819,True,154,7.0
0.2684,True,11,3.0
0.25,False,96,4.07224258423391
0.2314,False,52,4.07224258423391
0.2346,True,47,3.0
0.1765,True,36,4.0
0.134,True,184,6.0
0.1169,False,1,6.0
0.3134,False,28,1.0
0.2172,True,25,4.07224258423391
0.2759,False,20,3.0
0.1984,True,111,4.0
0.25,True,156,4.07224258423391
0.2862,False,10,2.0
0.1585,True,1,4.0
0.1598,True,61,4.07224258423391
0.21,True,80,7.0
0.1799,False,86,5.0
0.099,False,150,6.0
0.24,False,81,4.07224258423391
0.2932,True,26,2.0
0.0949,False,363,6.0
0.2549,False,115,2.0
0.1675,False,98,4.07224258423391
0.14,True,44,5.0
0.0809,False,1,7.0
0.3125,True,25,1.0
0.3134,False,9,1.0
0.285,True,6,2.0
0.3177,True,9,1.0
0.3435,True,46,4.07224258423391
0.1275,True,19,4.07224258423391
0.2085,True,43,3.0
0.2635,False,285,3.0
0.2394,True,1,3.0
0.1385,False,214,6.0
0.3199,False,76,2.0
0.2511,False,28,3.0
0.139,True,107,6.0
0.2699,True,34,3.0
0.1039,False,1,6.0
0.1609,False,14,5.0
0.0849,True,120,4.07224258423391
0.222,True,175,4.0
0.0825,False,173,7.0
0.1359,False,23,5.0
0.0845,False,22,4.07224258423391
0.26,True,102,2.0
0.1685,False,16,4.0
0.2099,True,74,4.0
0.3073,False,8,2.0
0.2712,False,32,2.0
0.149,False,83,4.0
0.1245,False,303,4.07224258423391
0.1315,True,287,4.07224258423391
0.2932,False,1,2.0
0.1055,False,89,6.0
0.17,False,73,4.07224258423391
0.1074,False,145,6.0
0.1,False,63,4.07224258423391
0.1515,True,220,4.07224258423391
0.0666,True,223,7.0
0.1734,False,112,4.0
0.3177,False,94,1.0
0.1599,False,142,5.0
0.29,False,1,4.07224258423391
0.13,False,25,4.07224258423391
0.22,True,80,4.07224258423391
0.2875,False,35,4.07224258423391
0.35,True,18,1.0
0.2492,True,64,3.0
0.155,True,92,4.07224258423391
0.195,False,1,4.0
0.1175,True,16,4.07224258423391
0.116,False,137,4.07224258423391
0.18,False,23,4.0
0.0499,False,74,7.0
0.1685,False,1,4.0
0.2255,False,249,4.0
0.2511,True,21,3.0
0.2155,False,1,3.0
0.0659,True,1,7.0
0.2859,False,27,2.0
0.0809,True,251,7.0
0.2747,True,20,3.0
0.34,False,20,4.07224258423391
0.2909,False,9,2.0
0.1449,False,75,5.0
0.1291,False,236,4.07224258423391
0.1585,True,166,4.0
0.1029,True,42,6.0
0.1799,True,10,5.0
0.2925,True,10,2.0
0.1528,False,1,4.0
0.3177,True,39,1.0
0.25,True,6,4.07224258423391
0.2639,True,10,2.0
0.2359,False,145,3.0
0.3177,False,36,1.0
0.2875,False,35,4.07224258423391
0.18,True,3,4.0
0.1626,False,32,5.0
0.1034,True,179,6.0
0.2015,False,1,4.0
0.2925,False,6,2.0
0.0839,True,276,7.0
0.2925,True,1,2.0
0.2932,False,1,2.0
0.2045,True,72,4.0
0.2899,False,238,3.0
0.092,False,253,6.0
0.35,True,23,4.07224258423391
0.1585,False,1,4.0
0.275,True,38,3.0
0.099,False,196,6.0
0.2399,False,105,3.0
0.2469,False,1,3.0
0.1239,True,1,6.0
0.093,True,505,7.0
0.1984,True,100,4.0
0.1465,False,1,5.0
0.08,True,37,4.07224258423391
0.3177,False,1,1.0
0.1305,True,93,5.0
0.2699,True,62,3.0
0.093,True,1,6.0
0.1189,True,1,6.0
0.1039,False,304,6.0
0.2015,False,1,4.0
0.089,True,105,4.07224258423391
0.25,True,57,4.07224258423391
0.08,True,134,4.07224258423391
0.2725,False,208,3.0
0.1414,True,61,5.0
0.1656,False,66,5.0
0.17,False,100,4.07224258423391
0.316,True,79,2.0
0.152,True,107,5.0
0.1149,True,322,4.07224258423391
0.1139,False,1,6.0
0.1346,False,262,6.0
0.15,True,1,5.0
0.1819,True,1,5.0
0.19,False,90,4.07224258423391
0.2639,False,1,2.0
0.098,True,1,6.0
0.1269,True,287,6.0
0.2599,False,74,3.0
0.1685,True,1,4.0
0.2254,True,1,3.0
0.2566,True,43,3.0
0.1899,False,1,4.0
0.2148,False,95,4.0
0.099,False,1,6.0
0.1734,True,25,4.0
0.18,True,219,4.07224258423391
0.199,False,105,4.0
0.1585,False,1,5.0
0.07,True,43,7.0
0.1875,True,1,4.0
0.295,False,35,3.0
0.184,False,1,4.0
0.0961,True,442,7.0
0.1699,True,284,5.0
0.1435,True,1,5.0
0.1764,False,45,4.07224258423391
0.19,True,23,4.07224258423391
0.26,True,100,4.07224258423391
0.1949,True,37,4.0
0.1419,False,1,5.0
0.1679,True,42,5.0
0.15,False,147,4.07224258423391
0.29,False,14,4.07224258423391
0.0995,False,132,4.07224258423391
0.25,False,284,4.07224258423391
0.1153,True,416,6.0
0.194,False,1,4.0
0.099,False,1,6.0
0.0849,True,142,7.0
0.1579,False,1,5.0
0.1915,True,1,4.0
0.2862,True,29,2.0
0.1095,False,59,4.07224258423391
0.3,True,170,2.0
0.149,True,259,4.07224258423391
0.1298,False,337,4.07224258423391
0.2099,True,46,4.0
0.2492,False,186,3.0
0.194,True,1,4.0
0.2346,True,1,3.0
0.1435,True,1,5.0
0.2024,False,285,5.0
0.29,False,21,4.07224258423391
0.2699,False,31,3.0
0.2699,False,3,2.0
0.3304,False,45,2.0
0.1518,False,13,4.07224258423391
0.2199,False,119,3.0
0.2005,False,22,5.0
0.128,True,182,4.07224258423391
0.2272,True,25,3.0
0.198,True,1,4.0
0.2958,False,33,2.0
0.2492,False,72,3.0
0.2449,True,3,3.0
0.29,True,34,4.07224258423391
0.1314,True,239,4.07224258423391
0.1519,True,1,5.0
0.2225,False,1,3.0
0.1675,False,267,4.07224258423391
0.2699,False,71,3.0
0.0879,True,1,6.0
0.2624,False,1,2.0
0.187,False,1,4.0
0.201,True,1,3.0
0.2199,False,50,3.0
0.1279,True,38,5.0
0.2199,False,72,3.0
0.279,True,55,4.07224258423391
0.1875,False,53,4.07224258423391
0.2179,False,1,4.0
0.2492,True,1,3.0
0.1692,False,166,4.07224258423391
0.1189,True,298,6.0
0.1249,True,1,6.0
0.1224,False,45,5.0
0.105,False,19,4.07224258423391
0.2304,True,1,3.0
0.1621,False,117,4.07224258423391
0.2699,True,66,3.0
0.3199,False,34,2.0
0.2379,True,1,3.0
0.1465,False,1,5.0
0.1223,False,263,6.0
0.2259,True,4,4.0
0.1695,False,1,4.0
0.1695,True,1,4.0
0.2118,False,201,4.0
0.2399,False,11,3.0
0.316,True,22,2.0
0.1769,False,192,5.0
0.0766,False,154,7.0
0.342,False,23,4.07224258423391
0.2085,True,33,5.0
0.35,True,39,1.0
0.215,False,180,3.0
0.2081,True,184,4.0
0.1274,True,258,5.0
0.0649,True,212,7.0
0.19,True,27,3.0
0.145,True,1,5.0
0.0769,False,1,7.0
0.1585,False,2,5.0
0.2259,True,46,3.0
0.0999,True,159,4.07224258423391
0.092,True,94,6.0
0.0949,True,151,6.0
0.194,False,1,4.0
0.1199,False,264,6.0
0.2489,True,206,4.0
0.1334,True,189,6.0
0.192,False,1,4.0
0.2015,True,1,4.0
0.2499,False,124,3.0
0.1655,True,1,4.0
0.201,False,1,3.0
0.1223,True,156,6.0
0.0879,False,1,6.0
0.085,True,293,4.07224258423391
0.2932,True,49,2.0
0.0815,False,107,4.07224258423391
0.2969,True,14,2.0
0.07,True,50,4.07224258423391
0.2304,False,9,3.0
0.2469,False,3,3.0
0.1695,False,1,4.0
0.3,True,31,4.07224258423391
0.1334,True,246,6.0
0.3,False,40,4.07224258423391
0.1579,False,1,5.0
0.225,True,185,4.07224258423391
0.1675,False,1,4.0
0.1099,True,1,6.0
0.1774,False,45,4.0
0.343,False,80,2.0
0.1365,False,404,5.0
0.1,True,119,4.07224258423391
0.127,True,158,6.0
0.0899,True,176,7.0
0.2839,False,88,2.0
0.0649,False,116,7.0
0.2506,True,212,3.0
0.1515,True,160,5.0
0.2024,True,277,5.0
0.35,False,19,1.0
0.2155,True,1,3.0
0.155,False,77,4.07224258423391
0.178,True,48,4.07224258423391
0.24,True,59,4.07224258423391
0.1199,True,1,6.0
0.261,False,26,3.0
0.1587,True,48,4.07224258423391
0.3177,False,21,1.0
0.1113,False,35,5.0
0.105,True,260,4.07224258423391
0.099,False,337,6.0
0.2015,False,1,4.0
0.2015,False,1,4.0
0.1414,False,35,5.0
0.187,True,87,4.0
0.1627,False,21,4.07224258423391
0.1,False,72,5.0
0.2599,False,48,3.0
0.2287,False,79,3.0
0.35,False,13,4.07224258423391
0.0749,True,200,7.0
0.1499,False,63,6.0
0.1775,False,24,4.07224258423391
0.1945,True,64,4.07224258423391
0.35,False,2,4.07224258423391
0.1474,True,148,5.0
0.1725,True,1,4.0
0.1401,False,50,4.07224258423391
0.2999,True,14,2.0
0.24,True,211,4.07224258423391
0.0925,False,68,4.07224258423391
0.1685,True,22,4.0
0.17,True,73,4.07224258423391
0.3177,True,70,1.0
0.2469,True,1,3.0
0.3199,True,34,2.0
0.0938,False,57,4.07224258423391
0.2148,True,44,4.0
0.198,False,1,4.0
0.1238,False,145,6.0
0.197,False,1,4.0
0.3177,True,23,1.0
0.3258,True,43,2.0
0.222,True,26,4.0
0.29,False,29,4.07224258423391
0.29,False,47,4.07224258423391
0.2099,True,1,4.0
0.14,False,1,5.0
0.1089,False,216,6.0
0.1099,True,1,6.0
0.1914,True,161,4.0
0.1396,True,121,6.0
0.2346,False,1,3.0
0.27,False,33,4.07224258423391
0.2639,True,55,2.0
0.2024,False,104,4.0
0.0809,False,1,7.0
0.2925,True,3,2.0
0.138,False,246,4.07224258423391
0.1449,False,40,5.0
0.0586,True,131,7.0
0.2368,False,42,4.07224258423391
0.1034,True,36,6.0
0.185,True,137,4.07224258423391
0.3575,False,15,4.07224258423391
0.2179,False,18,4.0
0.134,True,276,5.0
0.2895,False,20,4.07224258423391
0.155,False,29,5.0
0.2999,False,21,2.0
0.185,True,28,6.0
0.1845,False,61,5.0
0.35,False,7,4.07224258423391
0.1899,True,62,4.0
0.1555,False,33,4.07224258423391
0.1852,True,5,5.0
0.1984,False,169,4.0
0.11,False,128,4.07224258423391
0.1,True,57,4.07224258423391
0.0769,False,145,7.0
0.1752,True,148,5.0
0.0649,True,266,7.0
0.2399,False,38,3.0
0.29,False,82,4.07224258423391
0.176,False,1,4.0
0.1515,False,162,4.07224258423391
0.2515,True,36,3.0
0.2124,False,240,4.0
0.25,False,131,1.0
0.241,True,33,4.07224258423391
0.3199,False,63,1.0
0.2287,True,95,3.0
0.2639,True,36,2.0
0.2839,False,69,2.0
0.1199,False,261,6.0
0.1355,False,258,4.07224258423391
0.1189,False,1,6.0
0.2769,True,98,2.0
0.2699,False,3,2.0
0.2049,False,158,4.0
0.1984,False,1,4.0
0.3435,False,156,2.0
0.102,True,247,6.0
0.2492,True,101,3.0
0.184,False,1,4.0
0.35,False,5,4.07224258423391
0.1535,True,41,5.0
0.231,False,1,3.0
0.12,False,67,4.07224258423391
0.1349,True,1,5.0
0.1097,False,16,4.07224258423391
0.2849,False,33,2.0
0.215,True,1,3.0
0.09,False,76,4.07224258423391
0.1769,True,1,5.0
0.082,False,59,6.0
0.2999,True,7,2.0
0.1675,False,130,4.07224258423391
0.1585,False,1,4.0
0.2085,True,7,3.0
0.1249,True,338,6.0
0.2958,False,38,2.0
0.231,False,64,3.0
0.1249,True,1,6.0
0.1029,True,37,6.0
0.11,True,89,6.0
0.1519,False,90,5.0
0.173,True,1,4.0
0.098,False,1,6.0
0.08,True,147,4.07224258423391
0.14,True,143,4.07224258423391
0.1765,True,13,4.0
0.155,False,163,4.07224258423391
0.2452,True,217,3.0
0.2432,False,1,3.0
0.2399,True,18,3.0
0.1599,True,246,5.0
0.3177,False,24,1.0
0.2121,True,23,4.0
0.1399,False,1,5.0
0.0879,True,1,6.0
0.1299,False,32,6.0
0.09,True,150,4.07224258423391
0.1535,True,1,5.0
0.1239,True,1,6.0
0.2148,False,77,4.0
0.29,True,40,4.07224258423391
0.1135,True,244,4.07224258423391
0.2199,True,12,3.0
0.1039,True,1,6.0
0.1768,True,22,5.0
0.3099,False,48,2.0
0.2139,True,1,4.0
0.092,False,1,6.0
0.13,True,366,4.07224258423391
0.295,False,91,3.0
0.2958,False,36,2.0
0.0659,True,1,7.0
0.15,True,107,4.07224258423391
0.3049,True,126,3.0
0.2599,False,54,3.0
0.2695,False,65,4.07224258423391
0.0628,True,42,6.0
0.18,True,21,4.07224258423391
0.14,True,1,5.0
0.1299,True,1,6.0
0.12,True,564,4.07224258423391
0.0799,True,242,7.0
0.09,True,24,4.07224258423391
0.1774,False,25,4.0
0.173,False,1,4.0
0.1627,False,40,4.07224258423391
0.1639,False,9,5.0
0.102,False,244,6.0
0.11,False,131,4.07224258423391
0.15,True,78,7.0
0.0785,True,199,4.07224258423391
0.2419,True,98,3.0
0.1224,False,1,5.0
0.2148,False,34,4.0
0.2045,False,1,4.0
0.1139,True,1,6.0
0.15,True,29,6.0
0.2699,False,10,3.0
0.075,True,29,4.07224258423391
0.1744,True,304,6.0
0.3199,False,22,1.0
0.2489,True,12,4.0
0.09,True,201,4.07224258423391
0.2419,False,1,3.0
0.1939,True,1,4.0
0.2275,False,54,4.07224258423391
0.2452,True,54,3.0
0.09,False,58,4.07224258423391
0.107,True,18,4.07224258423391
0.0565,True,50,7.0
0.152,True,1,5.0
0.2205,True,117,4.0
0.09,True,187,4.07224258423391
0.3177,True,37,1.0
0.1971,False,76,4.07224258423391
0.0879,True,1,6.0
0.2085,False,78,5.0
0.1855,True,1,4.0
0.2049,True,268,4.0
0.2124,False,1,4.0
0.1585,True,1,4.0
0.199,True,59,4.0
0.2045,True,2,4.0
0.2209,False,37,4.0
0.3199,False,46,1.0
0.2859,False,69,2.0
0.18,True,1,4.0
0.28,False,82,3.0
0.1045,False,118,4.07224258423391
0.087,True,346,4.07224258423391
0.3177,True,63,1.0
0.1625,True,65,4.0
0.194,False,1,4.0
0.25,False,41,4.07224258423391
0.2625,False,121,3.0
0.3199,True,5,1.0
0.1655,True,1,4.0
0.2492,True,71,3.0
0.26,False,77,4.07224258423391
0.1045,True,158,4.07224258423391
0.184,False,12,4.0
0.0766,True,232,7.0
0.1628,True,203,6.0
0.1575,True,28,4.07224258423391
0.2595,True,208,4.07224258423391
0.1033,False,62,5.0
0.2333,False,74,4.0
0.2179,False,169,4.0
0.199,True,35,4.0
0.1189,True,1,6.0
0.1426,False,188,4.0
0.2085,False,2,3.0
0.1355,False,1,5.0
0.0695,True,67,4.07224258423391
0.098,True,408,4.07224258423391
0.0964,False,50,6.0
0.3165,True,85,2.0
0.1628,False,73,6.0
0.2639,True,78,2.0
0.1399,True,167,4.07224258423391
0.1419,True,147,5.0
0.29,True,60,4.07224258423391
0.2235,False,43,3.0
0.1434,True,202,4.07224258423391
0.21,False,29,4.07224258423391
0.1949,True,63,4.0
0.35,False,7,4.07224258423391
0.089,True,241,6.0
0.1239,True,1,6.0
0.1799,True,39,5.0
0.15,True,1,5.0
0.3177,False,86,1.0
0.2045,True,1,4.0
0.155,False,55,4.07224258423391
0.275,False,48,3.0
0.1399,True,146,5.0
0.1535,False,1,5.0
0.23,False,29,4.07224258423391
0.1875,False,1,4.0
0.35,False,49,1.0
0.2171,True,94,4.0
0.2958,False,14,2.0
0.111,True,438,4.07224258423391
0.2225,True,30,3.0
0.1679,True,170,5.0
0.1245,True,133,4.07224258423391
0.1419,True,276,5.0
0.1485,True,378,5.0
0.1399,True,145,5.0
0.1685,True,1,4.0
0.212,False,73,4.07224258423391
0.077,False,172,4.07224258423391
0.1559,True,192,5.0
0.2255,False,159,4.0
0.198,False,88,4.07224258423391
0.3099,True,2,2.0
0.1294,True,191,4.07224258423391
0.2599,True,45,3.0
0.1639,False,1,5.0
0.2492,True,118,3.0
0.1559,False,73,5.0
0.3199,True,17,1.0
0.1905,True,1,4.0
0.1076,True,111,7.0
0.1299,False,1,6.0
0.0774,False,61,4.07224258423391
0.1627,False,59,4.07224258423391
0.23,True,21,4.0
0.2099,False,35,4.0
0.28,False,15,2.0
0.3165,True,25,2.0
0.1074,False,105,6.0
0.212,False,83,4.07224258423391
0.2699,False,78,3.0
0.1449,True,92,5.0
0.1875,False,1,4.0
0.1509,True,1,5.0
0.155,False,119,5.0
0.1745,False,1,4.0
0.1774,False,154,4.0
0.2148,True,66,4.0
0.1685,False,1,4.0
0.1314,False,1,5.0
0.3134,True,29,1.0
0.17,True,159,4.07224258423391
0.1519,True,197,5.0
0.1173,True,39,6.0
0.201,True,1,3.0
0.135,True,1,5.0
0.1045,True,154,4.07224258423391
0.175,False,309,4.07224258423391
0.2537,False,20,3.0
0.1299,True,1,6.0
0.1364,True,209,6.0
0.2,True,205,4.07224258423391
0.2049,False,64,4.0
0.083,True,200,4.07224258423391
0.1189,True,193,6.0
0.1449,False,171,5.0
0.184,False,2,4.0
0.0974,False,251,6.0
0.2049,False,1,4.0
0.103,True,653,7.0
0.115,False,364,4.07224258423391
0.1197,True,436,4.07224258423391
0.2085,True,23,3.0
0.183,True,25,5.0
0.2145,True,56,4.07224258423391
0.115,False,306,4.07224258423391
0.0659,True,395,7.0
0.2699,True,1,2.0
0.2419,True,49,3.0
0.1535,True,1,5.0
0.1899,False,195,5.0
0.1799,True,33,5.0
0.2148,True,17,4.0
0.1639,False,1,5.0
0.215,False,53,4.07224258423391
0.2859,False,23,2.0
0.2005,False,112,4.0
0.2399,False,40,3.0
0.3177,True,12,1.0
0.2699,True,88,3.0
0.2099,False,124,4.07224258423391
0.0899,False,37,6.0
0.1299,True,1,6.0
0.0719,True,62,4.07224258423391
0.145,True,1,5.0
0.155,True,75,4.07224258423391
0.1304,True,217,4.0
0.0935,True,16,6.0
0.194,True,336,4.0
0.27,False,52,4.07224258423391
0.3177,True,1,1.0
0.162,False,1,4.0
0.1169,True,173,6.0
0.13,True,473,4.07224258423391
0.3199,False,8,2.0
0.1265,True,214,4.07224258423391
0.3177,False,60,1.0
0.2049,True,1,4.0
0.3199,True,8,2.0
0.1465,False,1,5.0
0.25,False,23,4.07224258423391
0.1419,False,21,5.0
0.1914,False,66,4.0
0.2259,False,1,4.0
0.2489,False,35,4.0
0.2085,False,3,3.0
0.1585,False,1,4.0
0.1655,True,1,4.0
0.1774,False,49,4.0
0.197,True,49,4.0
0.2346,False,4,3.0
0.1725,True,1,4.0
0.1795,True,1,4.0
0.1768,False,154,5.0
0.3177,True,22,1.0
0.3199,False,76,2.0
0.138,False,296,4.07224258423391
0.1314,False,1,5.0
0.1765,True,116,4.0
0.3177,False,34,1.0
0.1419,False,107,5.0
0.0809,True,1,7.0
0.184,True,1,4.0
0.1414,False,163,5.0
0.1089,False,49,6.0
0.1139,True,1,6.0
0.21,True,81,4.0
0.067,True,144,4.07224258423391
0.175,False,95,4.07224258423391
0.21,False,145,4.07224258423391
0.199,False,85,4.07224258423391
0.3177,True,9,1.0
0.2199,True,51,3.0
0.2557,True,109,3.0
0.29,True,84,4.07224258423391
0.1649,False,1,5.0
0.1465,True,1,5.0
0.1349,True,1,5.0
0.2492,False,1,3.0
0.1449,True,217,5.0
0.3134,False,79,1.0
0.135,False,1,5.0
0.226,False,123,4.0
0.0964,True,200,6.0
0.3148,False,27,4.07224258423391
0.1469,True,280,5.0
0.2346,True,1,3.0
0.22,False,124,4.07224258423391
0.1169,True,1,6.0
0.18,True,107,4.0
0.1639,False,37,5.0
0.184,False,85,4.0
0.3177,False,51,1.0
0.2525,True,193,4.07224258423391
0.184,False,35,4.0
0.0809,True,1,7.0
0.15,True,122,4.07224258423391
0.2319,False,39,4.0
0.093,False,1,6.0
0.1405,True,579,4.07224258423391
0.2999,True,1,1.0
0.26,True,289,4.07224258423391
0.2699,True,1,2.0
0.184,True,1,4.0
0.2419,False,1,3.0
0.1559,True,91,5.0
0.2494,True,353,4.07224258423391
0.2629,False,119,2.0
0.1486,False,83,6.0
0.1029,False,92,6.0
0.1819,True,1,5.0
0.19,False,23,4.07224258423391
0.1169,False,161,4.07224258423391
0.1097,True,273,4.07224258423391
0.3125,False,60,1.0
0.2432,False,1,3.0
0.2769,False,3,2.0
0.1685,False,1,4.0
0.35,False,20,3.0
0.287,True,69,3.0
0.3435,True,87,2.0
0.072,False,128,7.0
0.162,False,53,4.07224258423391
0.0716,True,185,7.0
0.2489,True,45,4.0
0.0999,True,26,6.0
0.3134,False,29,1.0
